,id,title,latitude,longitude
0,50187165333,Tiong Bahru Riders,1.285362,103.831906
1,40874774873,"Panorama aerial view of Sentosa island in Sentosa, Singapore. Sentosa is a popular island resort in Singapore city.",1.238413,103.826188
2,33963987298,"Top view of Tanjong beach at Sentosa island in Sentosa, Singapore. Sentosa is a popular island resort in Singapore city.",1.238413,103.826188
3,32897446637,"Top view of Tanjong beach at Sentosa island in Sentosa, Singapore. Sentosa is a popular island resort in Singapore city.",1.238413,103.826188
4,33963926078,"Top view of Sentosa island in Sentosa, Singapore. Sentosa is a popular island resort in Singapore city.",1.238413,103.826188
5,44423092962,Bike lesson,1.286107,103.859671
6,28719161167,"Aerial view of Sentosa island in Sentosa, Singapore. Sentosa is a popular island resort in Singapore city.",1.238413,103.826188
7,42561386435,Walking the dog on a beach,1.421344,103.909241
8,42700867084,"Marina bay from top of Singapore flyer, Singapore city skyline",1.289166,103.863055
9,28899900898,"Singapore - May 25, 2018: People, familys and children playing with kites at Marina Barrage in Singapore on a Sunday afternoon",1.281455,103.870472
10,32204961014,Marina bay,1.289166,103.863055
11,29771857290,Rooftop sunset,1.280469,103.871186
12,29732787501,Chain of Destiny...,1.280519,103.870518
13,28199304284,"Sunday Kayak Practice | Macritchie Reservoir, Singapore",1.342269,103.831905
14,16856588919,Soaring yet Rooted,1.280519,103.870518
15,45009728735,"""Billiards at the Raffels""",1.294924,103.854371
16,31134947408,A Beach Evening,1.252255,103.815447
17,31158463508,Singapore Zoo,1.404702,103.790322
18,31158463358,Singapore Zoo,1.404811,103.790663
19,31158463558,Singapore Zoo,1.405700,103.793402
20,31158463298,Singapore Zoo,1.404738,103.792625
21,30095166467,Singapore Zoo,1.405722,103.793861
22,44119934395,Singapore Zoo,1.404802,103.791808
23,30095166507,Singapore Zoo,1.405655,103.793397
24,44119934405,Singapore Zoo,1.405822,103.793944
25,44119934415,Singapore Zoo,1.404852,103.791702
26,45031118841,Singapore Zoo,1.405700,103.793402
27,31158423768,Singapore Zoo,1.404688,103.790261
28,44103024291,Scared Female Dachshund running from the sea.,1.307702,103.940355
29,42889232864,"Top view of Tanjong beach at Sentosa island in Sentosa, Singapore. Sentosa is a popular island resort in Singapore city.",1.238413,103.826188
30,43372320711,Lots of Canoes for Hire,1.385152,103.944844
31,28502684657,"Palm trees with water, fish farms and canoeing",1.386000,103.943147
32,41563386640,Calm water sailing,1.386069,103.944077
33,27819985777,"Singapore - June 3, 2018: Small passegenr ferry on route",1.382352,104.002480
34,40831833705,sea @ pasir ris park,1.381661,103.950950
35,40049526531,Sunrise,1.307047,103.941586
36,38207932272,DSC_0431,1.254626,103.819663
37,38239937791,DSC_0432,1.254626,103.819663
38,38207925742,DSC_0434,1.254626,103.819663
39,26463511309,DSC_0435,1.254626,103.819663
40,38207915752,DSC_0436,1.254626,103.819663
41,24368856348,DSC_0437,1.254626,103.819663
42,37528833794,DSC_0438,1.254626,103.819663
43,24368849848,DSC_0439,1.254626,103.819663
44,38184977846,DSC_0440,1.254626,103.819663
45,24368844688,DSC_0441,1.254626,103.819663
46,38184969316,DSC_0442,1.254626,103.819663
47,38184964966,DSC_0443,1.254626,103.819663
48,38207878472,DSC_0444,1.254626,103.819663
49,38184957516,DSC_0445,1.254626,103.819663
50,26463479849,DSC_0446,1.254626,103.819663
51,24368824888,DSC_0447,1.254626,103.819663
52,37528798864,DSC_0448,1.254626,103.819663
53,26463467319,DSC_0449,1.254626,103.819663
54,37528791064,DSC_0450,1.254626,103.819663
55,37528786694,DSC_0451,1.254626,103.819663
56,38239903541,DSC_0453,1.254626,103.819663
57,38207842532,DSC_0454,1.254626,103.819663
58,38239895381,DSC_0455,1.254626,103.819663
59,38239887641,DSC_0457,1.254626,103.819663
60,26463431459,DSC_0459,1.254626,103.819663
61,38184804036,DSC_0498,1.254626,103.819663
62,37528627514,DSC_0499,1.254626,103.819663
63,37528624444,DSC_0500,1.254626,103.819663
64,37528621144,DSC_0501,1.254626,103.819663
65,38239768181,DSC_0503,1.254626,103.819663
66,38184794126,DSC_0505,1.254626,103.819663
67,38239760061,DSC_0506,1.254626,103.819663
68,38184786406,DSC_0507,1.254626,103.819663
69,37528607634,DSC_0508,1.254626,103.819663
70,37528604334,DSC_0509,1.254626,103.819663
71,38184773546,DSC_0510,1.254626,103.819663
72,38239732141,DSC_0511,1.254626,103.819663
73,38207663792,DSC_0514,1.254626,103.819663
74,38184757496,DSC_0515,1.254626,103.819663
75,38239713131,DSC_0517,1.254626,103.819663
76,38239705961,DSC_0519,1.254626,103.819663
77,37528559834,DSC_0521,1.254626,103.819663
78,38184730276,DSC_0523,1.254626,103.819663
79,38184725566,DSC_0524,1.254626,103.819663
80,38184720606,DSC_0525,1.254626,103.819663
81,26463162419,DSC_0533,1.254626,103.819663
82,38239654331,DSC_0534,1.254626,103.819663
83,38184684246,DSC_0535,1.254626,103.819663
84,38239645421,DSC_0536,1.254626,103.819663
85,38184677816,DSC_0537,1.254626,103.819663
86,38239638031,DSC_0538,1.254626,103.819663
87,38184672176,DSC_0539,1.254626,103.819663
88,37528471224,DSC_0541,1.254626,103.819663
89,38207567572,DSC_0542,1.254626,103.819663
90,38239185591,DSC_0433,1.254626,103.819663
91,38207131592,DSC_0516,1.254626,103.819663
92,36431181612,Metallic canopy,1.278950,103.808478
93,32658524854,Fast moving cyclists,1.289722,103.868055
94,33296864741,76 - It Doesn't Stop Raining,1.290419,103.845369
95,29317163941,Marina bay,1.289166,103.863055
96,26250471630,Marina bay,1.289166,103.863055
97,23502438329,Yatch Sailing Away...,1.262992,103.816123
98,21000813929,Singapore flyer,1.289166,103.863055
99,20321856473,Singapore flyer,1.289166,103.863055
100,15190918804,A Wonderland at Clarke Quay,1.290335,103.845465
101,15624436030,Singapore River Cruise Boats in a Tropical Rain,1.289355,103.845752
102,15698340282,Cycle Shopping,1.304334,103.810197
103,15238290068,Across,1.298467,103.871341
104,15202054029,IMG-20140927-00625,1.256850,103.821100
105,15365317166,IMG_0765,1.296102,103.856086
106,15387179122,IMG_0769,1.355027,103.989841
107,15200743159,IMG_0767,1.355300,103.988463
108,15384310751,IMG_0766,1.355277,103.988463
109,15200980847,IMG_0764,1.296569,103.855125
110,15200734689,IMG_0763,1.296569,103.855125
111,15387458375,IMG_0762,1.296569,103.855125
112,15387454545,IMG_0761,1.296569,103.855125
113,15364454206,IMG_0760,1.297111,103.855697
114,15364450846,IMG_0758,1.297080,103.855674
115,15384282501,IMG_0757,1.298669,103.854216
116,15387144402,IMG_0753,1.297138,103.855766
117,15387438205,IMG_0748,1.297155,103.855777
118,15384276841,IMG_0746,1.297169,103.855780
119,15387433905,IMG_0744,1.296822,103.856597
120,15387134982,IMG_0745,1.296822,103.856597
121,15200758440,IMG_0743,1.296588,103.856452
122,15200754788,IMG_0497,1.284819,103.864547
123,15200753158,IMG_0496,1.284819,103.864547
124,15200740227,IMG_0481,1.284819,103.864547
125,15200729107,IMG_0480,1.284819,103.864547
126,15200484179,IMG_0479,1.284819,103.864547
